 
5-11-2010 23:53:04 | IPs reserved list | IP: 1.52.254.65 ] | DNS: 1.52.254.65 | Agent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.7 (KHTML, like Gecko) Chrome/7.0.517.41 Safari/534.7 | URL: /index.php/vi/tour/book/10 | Referer: http://www.facebook.com/l.php?u=http%3A%2F%2Fgreencruise.com.vn%2Fvi%2Ftour%2Fbook%2F10&h=53f35

5-11-2010 23:53:04 | IPs reserved list | IP: 1.52.254.65 ] | DNS: 1.52.254.65 | Agent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.7 (KHTML, like Gecko) Chrome/7.0.517.41 Safari/534.7 | URL: /index.php/favicon.ico | Referer: no referer

6-11-2010 01:55:15 | IPs reserved list | IP: 1.52.254.65 ] | DNS: 1.52.254.65 | Agent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.7 (KHTML, like Gecko) Chrome/7.0.517.41 Safari/534.7 | URL: /index.php/vi/tour/detail/10 | Referer: no referer

6-11-2010 01:55:15 | IPs reserved list | IP: 1.52.254.65 ] | DNS: 1.52.254.65 | Agent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.7 (KHTML, like Gecko) Chrome/7.0.517.41 Safari/534.7 | URL: /index.php/favicon.ico | Referer: no referer

6-11-2010 12:06:34 | Bots attack | IP: 204.236.235.245 ] | DNS: ec2-204-236-235-245.compute-1.amazonaws.com | Agent: ia_archiver (+http://www.alexa.com/site/help/webmasters; crawler@alexa.com) | URL: /index.php/404.shtml | Referer: no referer

6-11-2010 12:06:34 | Bots attack | IP: 204.236.235.245 ] | DNS: ec2-204-236-235-245.compute-1.amazonaws.com | Agent: ia_archiver (+http://www.alexa.com/site/help/webmasters; crawler@alexa.com) | URL: /index.php/vi/tour/detail/10 | Referer: no referer

13-11-2010 08:42:59 | IPs reserved list | IP: 1.53.154.85 ] | DNS: 1.53.154.85 | Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727) | URL: / | Referer: no referer

13-11-2010 08:42:59 | IPs reserved list | IP: 1.53.154.85 ] | DNS: 1.53.154.85 | Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727) | URL: /index.php/favicon.ico | Referer: no referer

13-11-2010 10:49:28 | Bots attack | IP: 204.236.235.245 ] | DNS: ec2-204-236-235-245.compute-1.amazonaws.com | Agent: ia_archiver (+http://www.alexa.com/site/help/webmasters; crawler@alexa.com) | URL: /index.php/404.shtml | Referer: no referer

13-11-2010 10:49:29 | Bots attack | IP: 204.236.235.245 ] | DNS: ec2-204-236-235-245.compute-1.amazonaws.com | Agent: ia_archiver (+http://www.alexa.com/site/help/webmasters; crawler@alexa.com) | URL: /index.php/vi/tour/book/10 | Referer: no referer

13-11-2010 11:07:06 | Bots attack | IP: 204.236.235.245 ] | DNS: ec2-204-236-235-245.compute-1.amazonaws.com | Agent: ia_archiver (+http://www.alexa.com/site/help/webmasters; crawler@alexa.com) | URL: /index.php/vi/dao-xanh-phu-quoc | Referer: no referer

19-11-2010 04:57:32 | Bots attack | IP: 95.108.151.244 ] | DNS: sticker01.yandex.ru | Agent: Mozilla/5.0 (compatible; YandexBot/3.0; MirrorDetector; +http://yandex.com/bots) | URL: /index.php/404.shtml | Referer: no referer

19-11-2010 04:57:32 | Bots attack | IP: 95.108.151.244 ] | DNS: sticker01.yandex.ru | Agent: Mozilla/5.0 (compatible; YandexBot/3.0; MirrorDetector; +http://yandex.com/bots) | URL: / | Referer: no referer

19-11-2010 04:57:33 | Bots attack | IP: 95.108.151.244 ] | DNS: sticker01.yandex.ru | Agent: Mozilla/5.0 (compatible; YandexBot/3.0; MirrorDetector; +http://yandex.com/bots) | URL: / | Referer: no referer

22-11-2010 20:30:20 | IPs reserved list | IP: 27.3.103.194 ] | DNS: 27.3.103.194 | Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB0.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; InfoPath.2) | URL: / | Referer: http://www.facebook.com/l.php?u=http%3A%2F%2Fwww.greencruise.com.vn%2F&h=a18d2

22-11-2010 20:30:21 | IPs reserved list | IP: 27.3.103.194 ] | DNS: 27.3.103.194 | Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; GTB0.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; InfoPath.2) | URL: /index.php/favicon.ico | Referer: no referer

23-11-2010 12:23:27 | Bots attack | IP: 174.129.124.216 ] | DNS: ec2-174-129-124-216.compute-1.amazonaws.com | Agent: Mozilla/5.0 (compatible; alexa site audit/1.0; +http://www.alexa.com/help/webmasters; siteaudit@alexa.com) | URL: /index.php/404.shtml | Referer: no referer

23-11-2010 12:23:27 | Bots attack | IP: 174.129.124.216 ] | DNS: ec2-174-129-124-216.compute-1.amazonaws.com | Agent: Mozilla/5.0 (compatible; alexa site audit/1.0; +http://www.alexa.com/help/webmasters; siteaudit@alexa.com) | URL: /index.php/404.shtml | Referer: no referer

23-11-2010 12:23:28 | Bots attack | IP: 174.129.124.216 ] | DNS: ec2-174-129-124-216.compute-1.amazonaws.com | Agent: Mozilla/5.0 (compatible; alexa site audit/1.0; +http://www.alexa.com/help/webmasters; siteaudit@alexa.com) | URL: / | Referer: no referer

23-11-2010 12:23:28 | Bots attack | IP: 174.129.124.216 ] | DNS: ec2-174-129-124-216.compute-1.amazonaws.com | Agent: Mozilla/5.0 (compatible; alexa site audit/1.0; +http://www.alexa.com/help/webmasters; siteaudit@alexa.com) | URL: / | Referer: no referer

24-11-2010 17:21:54 | IPs reserved list | IP: 1.53.24.113 ] | DNS: 1.53.24.113 | Agent: Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.22.7 | URL: / | Referer: no referer

24-11-2010 17:22:04 | IPs reserved list | IP: 1.53.24.113 ] | DNS: 1.53.24.113 | Agent: Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.22.7 | URL: / | Referer: no referer

24-11-2010 17:22:05 | IPs reserved list | IP: 1.53.24.113 ] | DNS: 1.53.24.113 | Agent: Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.22.7 | URL: / | Referer: no referer

24-11-2010 17:31:00 | IPs reserved list | IP: 1.53.24.113 ] | DNS: 1.53.24.113 | Agent: Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.22.7 | URL: / | Referer: no referer

24-11-2010 17:31:14 | IPs reserved list | IP: 1.53.24.113 ] | DNS: 1.53.24.113 | Agent: Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.22.7 | URL: / | Referer: no referer

24-11-2010 17:35:13 | IPs reserved list | IP: 1.53.24.113 ] | DNS: 1.53.24.113 | Agent: Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.22.7 | URL: /index.php | Referer: no referer

1-12-2010 09:30:14 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft Office Protocol Discovery | URL: /index.php/upload/file/index.php | Referer: no referer

1-12-2010 09:30:24 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/upload/file/index.php | Referer: no referer

1-12-2010 09:30:24 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:30:24 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:30:24 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:30:24 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:30:24 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:33:17 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: / | Referer: no referer

1-12-2010 09:33:17 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:33:18 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:33:18 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:33:18 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:33:18 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

1-12-2010 09:33:18 | Bots attack | IP: 113.22.199.247 ] | DNS: 113.22.199.247 | Agent: Microsoft-WebDAV-MiniRedir/6.1.7600 | URL: /index.php/501.shtml | Referer: no referer

